refId,actionTime,initVolume,cancelling,direction,limitPrice,detRefId,isDetecting,longPosition,shortPosition,outStandingBuy,outStandingSell,submitType,drivenType,isOrderLogMatched,orderLogRefId,AS_OF_DATE
11533,2021-01-22 22:22:26.965566011,1,False,1,9815.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11534,2021-01-22 22:22:30.966961612,1,False,-1,9815.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11535,2021-01-22 22:22:32.467545110,1,False,-1,9815.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11536,2021-01-22 22:22:33.718035590,1,False,-1,9815.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11537,2021-01-22 22:22:37.969619932,1,False,1,9814.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11538,2021-01-22 22:22:38.469759432,1,False,1,9814.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11539,2021-01-22 22:22:38.719836597,1,False,1,9814.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11540,2021-01-22 22:22:39.970124911,1,False,1,9814.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11541,2021-01-22 22:22:40.970535597,1,False,-1,9813.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11542,2021-01-22 22:22:41.470781910,1,False,-1,9813.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11543,2021-01-22 22:22:44.221708801,1,False,-1,9813.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11544,2021-01-22 22:22:45.472213110,1,False,-1,9813.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11545,2021-01-22 22:22:50.724090376,1,False,1,9813.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11546,2021-01-22 22:22:50.974111950,1,False,1,9814.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11547,2021-01-22 22:22:51.724455344,1,False,1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11548,2021-01-22 22:22:52.474695459,1,False,-1,9815.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11549,2021-01-22 22:22:53.225070275,1,False,1,9815.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11550,2021-01-22 22:22:54.225391298,1,False,-1,9816.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11551,2021-01-22 22:22:55.475728334,1,False,1,9815.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11552,2021-01-22 22:22:55.725855516,1,False,1,9814.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11553,2021-01-22 22:22:56.476089460,1,False,-1,9815.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11554,2021-01-22 22:22:56.726167635,1,False,-1,9815.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11555,2021-01-22 22:22:57.476609475,1,False,1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11556,2021-01-22 22:22:58.476826432,1,False,-1,9813.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11557,2021-01-22 22:22:58.976974195,1,False,1,9814.0,-1,False,0,0,0,0,2,0,0,-1,20210125.0
11558,2021-01-22 22:22:59.227142099,1,False,1,9814.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11559,2021-01-22 22:23:05.479338860,1,False,-1,9814.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11560,2021-01-22 22:23:05.979465703,1,False,1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11561,2021-01-22 22:23:07.479954393,1,False,-1,9814.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11562,2021-01-22 22:23:08.730335263,1,False,1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11563,2021-01-22 22:23:10.480974661,1,False,-1,9813.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11564,2021-01-22 22:23:10.730963806,1,False,-1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11565,2021-01-22 22:23:13.983604055,1,False,1,9813.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11566,2021-01-22 22:23:14.733900289,1,False,1,9814.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11567,2021-01-22 22:23:15.734210081,1,False,1,9816.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11568,2021-01-22 22:23:19.235474585,1,False,-1,9818.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11569,2021-01-22 22:23:19.735594504,1,False,-1,9818.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11570,2021-01-22 22:23:19.985602793,1,False,-1,9818.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11571,2021-01-22 22:23:20.235808815,1,False,-1,9818.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11572,2021-01-22 22:23:24.737634886,1,False,1,9816.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11573,2021-01-22 22:23:26.738180453,1,False,1,9816.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11574,2021-01-22 22:23:28.738780086,1,False,1,9818.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11575,2021-01-22 22:23:29.239021859,1,False,-1,9818.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11576,2021-01-22 22:23:30.239356245,1,False,-1,9818.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11577,2021-01-22 22:23:33.490409208,1,False,-1,9818.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11578,2021-01-22 22:23:34.990924316,1,False,1,9816.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11578,2021-01-22 22:23:35.741528219,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11579,2021-01-22 22:23:35.991586781,1,False,1,9816.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11580,2021-01-22 22:23:37.992597291,1,False,1,9816.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11581,2021-01-22 22:23:39.493612062,1,False,1,9815.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11582,2021-01-22 22:23:40.744254850,1,False,-1,9815.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11583,2021-01-22 22:23:41.244618384,1,False,1,9815.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11584,2021-01-22 22:23:42.495223645,1,False,-1,9815.0,-1,False,2,0,0,0,2,0,0,-1,20210125.0
11585,2021-01-22 22:23:42.745229904,1,False,1,9815.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11585,2021-01-22 22:23:43.245436491,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11586,2021-01-22 22:23:43.745662209,1,False,1,9815.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11587,2021-01-22 22:23:45.996286005,1,False,-1,9815.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11588,2021-01-22 22:23:46.246441545,1,False,-1,9815.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11589,2021-01-22 22:23:46.496554904,1,False,-1,9815.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11590,2021-01-22 22:23:46.746556021,1,False,-1,9815.0,-1,False,1,0,0,2,0,0,0,-1,20210125.0
11591,2021-01-22 22:23:47.246822838,1,False,1,9814.0,-1,False,1,0,0,3,0,0,0,-1,20210125.0
11589,2021-01-22 22:23:47.496860090,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11590,2021-01-22 22:23:47.496860090,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11592,2021-01-22 22:23:47.746890536,1,False,1,9815.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11593,2021-01-22 22:23:48.997357291,1,False,1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11594,2021-01-22 22:23:49.247421540,1,False,1,9814.0,-1,False,0,0,1,0,0,0,0,-1,20210125.0
11595,2021-01-22 22:23:50.247860003,1,False,-1,9815.0,-1,False,0,0,2,0,0,0,0,-1,20210125.0
11596,2021-01-22 22:23:50.747996177,1,False,-1,9813.0,-1,False,2,0,0,1,2,0,0,-1,20210125.0
11597,2021-01-22 22:23:50.997940392,1,False,-1,9813.0,-1,False,2,0,0,2,0,0,0,-1,20210125.0
11598,2021-01-22 22:23:52.248442443,1,False,-1,9813.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11599,2021-01-22 22:23:54.249223673,1,False,1,9815.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11600,2021-01-22 22:23:55.749784795,1,False,-1,9815.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11601,2021-01-22 22:23:56.499994062,1,False,-1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11601,2021-01-22 22:23:57.000043076,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11602,2021-01-22 22:23:58.500764589,1,False,-1,9816.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11603,2021-01-22 22:23:59.501081293,1,False,1,9816.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11604,2021-01-22 22:24:00.001099587,1,False,-1,9816.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11605,2021-01-22 22:24:00.251342061,1,False,1,9816.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
11606,2021-01-22 22:24:00.501403440,1,False,1,9816.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11607,2021-01-22 22:24:00.751477357,1,False,1,9816.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
11608,2021-01-22 22:24:01.001412774,1,False,1,9816.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11609,2021-01-22 22:24:11.505216541,1,False,-1,9815.0,-1,False,2,0,0,0,2,0,0,-1,20210125.0
11610,2021-01-22 22:24:14.256079739,1,False,1,9814.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11611,2021-01-22 22:24:17.257038999,1,False,-1,9816.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11612,2021-01-22 22:24:19.757810202,1,False,1,9816.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11613,2021-01-22 22:24:22.008441037,1,False,-1,9818.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11614,2021-01-22 22:24:22.258686370,1,False,-1,9817.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11615,2021-01-22 22:24:22.758814118,1,False,1,9816.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11616,2021-01-22 22:24:26.009808033,1,False,-1,9816.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11617,2021-01-22 22:24:27.260340538,1,False,-1,9816.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11618,2021-01-22 22:24:27.760510034,1,False,1,9814.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11619,2021-01-22 22:24:30.011253218,1,False,1,9814.0,-1,False,0,0,1,1,0,0,0,-1,20210125.0
11620,2021-01-22 22:24:30.261501225,1,False,1,9814.0,-1,False,0,1,2,0,0,0,0,-1,20210125.0
11621,2021-01-22 22:24:33.512782477,1,False,-1,9814.0,-1,False,2,0,0,0,2,0,0,-1,20210125.0
11622,2021-01-22 22:24:33.762876327,1,False,-1,9814.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11623,2021-01-22 22:24:35.763589766,1,False,1,9814.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11623,2021-01-22 22:24:36.013506498,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11624,2021-01-22 22:24:36.263623723,1,False,-1,9814.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11625,2021-01-22 22:24:37.764115272,1,False,-1,9814.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11626,2021-01-22 22:24:39.014450196,1,False,-1,9816.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11627,2021-01-22 22:24:48.767717285,1,False,1,9814.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11628,2021-01-22 22:24:49.267821302,1,False,1,9814.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11629,2021-01-22 22:24:50.018018011,1,False,1,9814.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
11630,2021-01-22 22:24:53.019063548,1,False,1,9814.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11631,2021-01-22 22:24:54.019386032,1,False,-1,9816.0,-1,False,1,0,1,0,0,0,0,-1,20210125.0
11632,2021-01-22 22:24:54.269476974,1,False,-1,9816.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11633,2021-01-22 22:24:55.019638241,1,False,-1,9816.0,-1,False,2,0,0,2,0,0,0,-1,20210125.0
11634,2021-01-22 22:24:55.269769275,1,False,-1,9816.0,-1,False,2,0,0,3,0,0,0,-1,20210125.0
11635,2021-01-22 22:24:55.770003868,1,False,1,9815.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11636,2021-01-22 22:24:56.019978573,1,False,-1,9816.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11637,2021-01-22 22:25:00.522968148,1,False,1,9815.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11638,2021-01-22 22:25:01.523255382,1,False,1,9815.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11639,2021-01-22 22:25:01.773360207,1,False,1,9815.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11640,2021-01-22 22:25:03.523915499,1,False,-1,9815.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11641,2021-01-22 22:25:09.275745165,1,False,-1,9815.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11642,2021-01-22 22:25:09.525883122,1,False,-1,9815.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11643,2021-01-22 22:25:12.276890759,1,False,1,9815.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11644,2021-01-22 22:25:13.527253698,1,False,-1,9815.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11645,2021-01-22 22:25:20.030155010,1,False,1,9814.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11646,2021-01-22 22:25:47.039247742,1,False,1,9811.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11647,2021-01-22 22:26:12.047939939,1,False,-1,9810.0,-1,False,0,0,0,0,2,0,0,-1,20210125.0
11648,2021-01-22 22:26:14.048518446,1,False,-1,9810.0,-1,False,0,0,0,1,0,0,0,-1,20210125.0
11649,2021-01-22 22:26:19.050291078,1,False,1,9810.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11650,2021-01-22 22:26:45.061583333,1,False,1,9811.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11651,2021-01-22 22:26:55.065297760,1,False,-1,9810.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11652,2021-01-22 22:26:57.065877274,1,False,1,9811.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11653,2021-01-22 22:27:13.072363596,1,False,1,9810.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11654,2021-01-22 22:27:16.073481687,1,False,-1,9811.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11655,2021-01-22 22:28:01.090383453,1,False,-1,9809.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11656,2021-01-22 22:28:04.091463965,1,False,-1,9810.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11657,2021-01-22 22:28:16.095756029,1,False,1,9811.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11658,2021-01-22 22:28:21.097582468,1,False,-1,9813.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11659,2021-01-22 22:30:43.402712710,1,False,1,9811.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11660,2021-01-22 22:30:48.154429887,1,False,1,9807.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11661,2021-01-22 22:30:49.904829648,1,False,1,9807.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11662,2021-01-22 22:30:51.155853310,1,False,-1,9807.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11663,2021-01-22 22:30:51.655926872,1,False,-1,9807.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11663,2021-01-22 22:30:52.406197356,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11664,2021-01-22 22:30:52.906239461,1,False,-1,9807.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11665,2021-01-22 22:30:54.406958838,1,False,-1,9806.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11666,2021-01-22 22:30:57.157937774,1,False,1,9805.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11667,2021-01-22 22:30:58.908564702,1,False,1,9804.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11668,2021-01-22 22:30:59.908803249,1,False,1,9804.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11669,2021-01-22 22:31:00.409150147,1,False,-1,9804.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11670,2021-01-22 22:31:01.159445258,1,False,-1,9803.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11671,2021-01-22 22:31:02.159805315,1,False,1,9802.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11672,2021-01-22 22:31:02.409900758,1,False,1,9802.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11673,2021-01-22 22:31:02.909879989,1,False,-1,9802.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11674,2021-01-22 22:31:03.410427493,1,False,-1,9802.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11675,2021-01-22 22:31:05.160891245,1,False,1,9801.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11676,2021-01-22 22:31:05.911760047,1,False,-1,9801.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11677,2021-01-22 22:31:06.412075355,1,False,1,9801.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11678,2021-01-22 22:31:07.162319267,1,False,1,9801.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11679,2021-01-22 22:31:08.162591938,1,False,-1,9800.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11680,2021-01-22 22:31:08.912839439,1,False,-1,9801.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11681,2021-01-22 22:31:10.413461348,1,False,1,9803.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11682,2021-01-22 22:31:10.663613766,1,False,1,9804.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11683,2021-01-22 22:31:11.663959373,1,False,-1,9805.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11684,2021-01-22 22:31:11.913863676,1,False,-1,9805.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11685,2021-01-22 22:31:13.164517941,1,False,-1,9804.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11686,2021-01-22 22:31:22.420105459,1,False,1,9804.0,-1,False,0,2,0,0,2,0,0,-1,20210125.0
11687,2021-01-22 22:31:22.670417286,1,False,1,9804.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11688,2021-01-22 22:31:23.170578952,1,False,-1,9804.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11689,2021-01-22 22:31:25.421233786,1,False,1,9803.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11690,2021-01-22 22:31:25.671363781,1,False,1,9803.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11691,2021-01-22 22:31:26.922053431,1,False,-1,9802.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11692,2021-01-22 22:31:27.422345895,1,False,1,9802.0,-1,False,0,0,0,0,2,0,0,-1,20210125.0
11693,2021-01-22 22:31:35.675248112,1,False,1,9801.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11694,2021-01-22 22:31:39.426571925,1,False,-1,9802.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11695,2021-01-22 22:31:39.676688129,1,False,-1,9802.0,-1,False,2,0,0,1,0,0,0,-1,20210125.0
11696,2021-01-22 22:31:39.926721436,1,False,-1,9802.0,-1,False,2,0,0,2,0,0,0,-1,20210125.0
11697,2021-01-22 22:31:42.927592710,1,False,1,9801.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11698,2021-01-22 22:31:47.429408743,1,False,-1,9804.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11698,2021-01-22 22:31:47.929387800,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11699,2021-01-22 22:31:48.429840536,1,False,1,9805.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11700,2021-01-22 22:31:50.680587148,1,False,-1,9806.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11701,2021-01-22 22:31:55.932401587,1,False,-1,9804.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11702,2021-01-22 22:31:56.432455694,1,False,1,9804.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11703,2021-01-22 22:32:01.434308602,1,False,-1,9803.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11704,2021-01-22 22:32:02.184624232,1,False,-1,9801.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11705,2021-01-22 22:32:02.684943148,1,False,-1,9801.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11706,2021-01-22 22:32:03.935052444,1,False,1,9801.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11707,2021-01-22 22:32:04.185326564,1,False,1,9801.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11708,2021-01-22 22:32:04.435371059,1,False,1,9801.0,-1,False,0,2,2,0,0,0,0,-1,20210125.0
11709,2021-01-22 22:32:06.436030466,1,False,-1,9801.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11710,2021-01-22 22:32:06.686099348,1,False,1,9801.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11711,2021-01-22 22:32:06.936055193,1,False,1,9801.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11712,2021-01-22 22:32:08.936719496,1,False,-1,9802.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11713,2021-01-22 22:32:10.187386386,1,False,-1,9801.0,-1,False,1,0,0,0,2,0,0,-1,20210125.0
11714,2021-01-22 22:32:10.437381253,1,False,-1,9801.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11715,2021-01-22 22:32:11.437769518,1,False,1,9801.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11716,2021-01-22 22:32:11.688001738,1,False,1,9801.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11717,2021-01-22 22:32:13.438511971,1,False,-1,9801.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11718,2021-01-22 22:32:14.689018703,1,False,-1,9801.0,-1,False,0,0,0,0,0,0,0,-1,20210125.0
11719,2021-01-22 22:32:17.439942942,1,False,1,9798.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11720,2021-01-22 22:32:17.939976582,1,False,-1,9800.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11721,2021-01-22 22:32:18.440366165,1,False,-1,9801.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11722,2021-01-22 22:32:19.190502746,1,False,1,9801.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11723,2021-01-22 22:32:19.940839417,1,False,1,9801.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11723,2021-01-22 22:32:23.442179030,-1,True,-1000,0.0,-1,False,-1000,-1000,-1000,-1000,-1,-1,0,-1,20210125.0
11724,2021-01-22 22:32:25.192820829,1,False,1,9801.0,-1,False,0,0,0,0,2,0,0,-1,20210125.0
11725,2021-01-22 22:32:28.193787975,1,False,-1,9802.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11726,2021-01-22 22:32:28.943998416,1,False,-1,9802.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11727,2021-01-22 22:32:29.444319617,1,False,1,9802.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11728,2021-01-22 22:32:31.695134753,1,False,-1,9801.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11729,2021-01-22 22:32:34.946331003,1,False,-1,9800.0,-1,False,0,1,0,0,2,0,0,-1,20210125.0
11730,2021-01-22 22:32:35.946731001,1,False,1,9800.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11731,2021-01-22 22:32:36.196870532,1,False,1,9800.0,-1,False,0,2,1,0,0,0,0,-1,20210125.0
11732,2021-01-22 22:32:36.446895413,1,False,1,9800.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11733,2021-01-22 22:32:41.198892395,1,False,1,9803.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11734,2021-01-22 22:32:42.199155164,1,False,-1,9804.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11735,2021-01-22 22:32:44.450062664,1,False,-1,9803.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11736,2021-01-22 22:32:44.700107696,1,False,-1,9803.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11737,2021-01-22 22:32:53.453330865,1,False,1,9804.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11738,2021-01-22 22:32:54.703798991,1,False,1,9805.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11739,2021-01-22 22:32:56.204282989,1,False,-1,9805.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11740,2021-01-22 22:32:59.705593745,1,False,-1,9805.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11741,2021-01-22 22:33:02.956635884,1,False,1,9804.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11742,2021-01-22 22:33:03.206813197,1,False,1,9804.0,-1,False,0,1,1,0,0,0,0,-1,20210125.0
11743,2021-01-22 22:33:10.209259043,1,False,1,9807.0,-1,False,0,0,0,0,1,0,0,-1,20210125.0
11744,2021-01-22 22:33:13.210288859,1,False,1,9809.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11745,2021-01-22 22:33:15.961347554,1,False,-1,9811.0,-1,False,2,0,0,0,1,0,0,-1,20210125.0
11746,2021-01-22 22:33:19.212641195,1,False,1,9810.0,-1,False,1,0,0,0,0,0,0,-1,20210125.0
11747,2021-01-22 22:33:19.962763574,1,False,-1,9810.0,-1,False,2,0,0,0,0,0,0,-1,20210125.0
11748,2021-01-22 22:33:20.212912944,1,False,-1,9809.0,-1,False,1,0,0,0,1,0,0,-1,20210125.0
11749,2021-01-22 22:33:20.463041898,1,False,-1,9809.0,-1,False,1,0,0,1,0,0,0,-1,20210125.0
11750,2021-01-22 22:33:22.713962645,1,False,-1,9808.0,-1,False,0,1,0,0,0,0,0,-1,20210125.0
11751,2021-01-22 22:33:25.965041924,1,False,1,9807.0,-1,False,0,2,0,0,1,0,0,-1,20210125.0
11752,2021-01-22 22:33:27.465594729,1,False,-1,9805.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
11753,2021-01-22 22:33:28.966079613,1,False,1,9804.0,-1,False,0,2,0,0,0,0,0,-1,20210125.0
11754,2021-01-22 22:33:30.716782982,1,False,1,9804.0,-1,False,0,1,0,0,1,0,0,-1,20210125.0
