,MktDate,Instrument,MachineTime,ExchangeTime,Bid,Bid1,Bid2,Bid3,Bid4,Ask,Ask1,Ask2,Ask3,Ask4,BidSize,BidSize1,BidSize2,BidSize3,BidSize4,AskSize,AskSize1,AskSize2,AskSize3,AskSize4,LastPrice,AccVolume,AccTurnOver,Volume,TurnOver,Pred,DATA_SOURCE,AS_OF_DATE
130,20210125,OI0001,664664425319012537,664664425250000000,9763.0,9762.0,9761.0,9760.0,9759.0,9764.0,9765.0,9766.0,9767.0,9768.0,15,11,209,165,8,1,7,30,13,34,9765.0,3182,310794460.0,0.0,310794460.0,-0.3091530000001512,EsunnyL2,20210125
131,20210125,OI0001,664664425569217440,664664425500000000,9763.0,9762.0,9761.0,9760.0,9759.0,9764.0,9765.0,9766.0,9767.0,9768.0,15,11,209,165,8,16,20,32,13,34,9763.0,3198,312356670.0,16.0,1562210.0,-0.2829810000002908,EsunnyL2,20210125
132,20210125,OI0001,664664425819253641,664664425750000000,9762.0,9761.0,9760.0,9759.0,9758.0,9763.0,9764.0,9765.0,9766.0,9767.0,11,209,165,8,7,29,19,20,34,13,9763.0,3221,314602160.0,23.0,2245490.0,-0.36036799999965297,EsunnyL2,20210125
133,20210125,OI0001,664664426069426562,664664426000000000,9761.0,9760.0,9759.0,9758.0,9757.0,9763.0,9764.0,9765.0,9766.0,9767.0,211,165,8,7,1,24,19,22,34,13,9762.0,3242,316652260.0,21.0,2050100.0,-0.19866500000171072,EsunnyL2,20210125
134,20210125,OI0001,664664426319574103,664664426250000000,9761.0,9760.0,9759.0,9758.0,9757.0,9763.0,9764.0,9765.0,9766.0,9767.0,211,165,8,7,3,39,19,24,36,13,9762.0,3242,316652260.0,0.0,6120.0,-0.4108269999996992,EsunnyL2,20210125
136,20210125,OI0001,664664426569632114,664664426500000000,9761.0,9760.0,9759.0,9758.0,9757.0,9762.0,9763.0,9764.0,9765.0,9766.0,209,165,8,7,3,1,45,25,24,36,9761.0,3246,317042720.0,0.0,317042720.0,0.04437399999915215,EsunnyL2,20210125
138,20210125,OI0001,664664426819684440,664664426750000000,9761.0,9760.0,9759.0,9758.0,9757.0,9762.0,9763.0,9764.0,9765.0,9766.0,195,165,8,7,3,8,30,25,24,36,9761.0,3285,320849910.0,39.0,3807190.0,-0.5530019999987417,EsunnyL2,20210125
139,20210125,OI0001,664664427069894027,664664427000000000,9761.0,9760.0,9759.0,9758.0,9757.0,9762.0,9763.0,9764.0,9765.0,9766.0,192,166,8,7,3,13,30,26,24,33,9761.0,3289,321240360.0,4.0,390450.0,-0.322109000000637,EsunnyL2,20210125
140,20210125,OI0001,664664427320119028,664664427250000000,9761.0,9760.0,9759.0,9758.0,9757.0,9762.0,9763.0,9764.0,9765.0,9766.0,188,166,8,7,3,2,30,26,22,33,9761.0,3305,322802230.0,0.0,322802230.0,-0.030972999998994055,EsunnyL2,20210125
142,20210125,OI0001,664664427570036255,664664427500000000,9762.0,9761.0,9760.0,9759.0,9758.0,9763.0,9764.0,9765.0,9766.0,9767.0,1,182,166,8,7,30,26,22,33,16,9761.0,3314,323680760.0,0.0,323680760.0,0.06467899999915971,EsunnyL2,20210125
144,20210125,OI0001,664664427820132227,664664427750000000,9762.0,9761.0,9760.0,9759.0,9758.0,9763.0,9764.0,9765.0,9766.0,9767.0,14,183,166,8,7,30,26,22,33,16,9762.0,3329,325145060.0,0.0,325145060.0,0.3301809999993566,EsunnyL2,20210125
146,20210125,OI0001,664664428070261325,664664428000000000,9762.0,9761.0,9760.0,9759.0,9758.0,9764.0,9765.0,9766.0,9767.0,9768.0,1,183,166,8,7,13,22,33,16,35,9762.0,3376,329733500.0,47.0,4588440.0,0.10453200000119978,EsunnyL2,20210125
147,20210125,OI0001,664664428320384224,664664428250000000,9762.0,9761.0,9760.0,9759.0,9758.0,9763.0,9764.0,9765.0,9766.0,9767.0,11,183,166,8,7,1,13,22,34,16,9762.0,3389,331002610.0,13.0,1269110.0,0.18197700000018813,EsunnyL2,20210125
149,20210125,OI0001,664664428570533280,664664428500000000,9762.0,9761.0,9760.0,9759.0,9758.0,9764.0,9765.0,9766.0,9767.0,9768.0,13,183,166,8,8,11,22,34,16,35,9764.0,3401,332174120.0,0.0,332174120.0,0.07151800000065123,EsunnyL2,20210125
150,20210125,OI0001,664664428820562185,664664428750000000,9762.0,9761.0,9760.0,9759.0,9758.0,9764.0,9765.0,9766.0,9767.0,9768.0,18,183,166,8,8,11,22,34,16,35,9763.0,3402,332271750.0,0.0,332271750.0,0.20135800000025483,EsunnyL2,20210125
152,20210125,OI0001,664664429070688533,664664429000000000,9763.0,9765.0,9764.0,9763.0,9762.0,9764.0,9769.0,9770.0,9771.0,9772.0,2,36,22,11,14,11,16,60,7,26,9763.0,3402,0.0,0.0,-332271750.0,-0.03422800000043935,EFH_SF,20210125
153,20210125,OI0001,664664429320841371,664664429250000000,9763.0,9762.0,9761.0,9760.0,9759.0,9764.0,9765.0,9766.0,9767.0,9768.0,3,18,183,166,8,11,22,33,16,35,9763.0,3404,332467010.0,2.0,332467010.0,0.05970299999898998,EsunnyL2,20210125
154,20210125,OI0001,664664429570982862,664664429500000000,9763.0,9762.0,9761.0,9760.0,9759.0,9764.0,9765.0,9766.0,9767.0,9768.0,79,16,183,167,8,10,22,29,16,35,9764.0,3406,332662280.0,2.0,195270.0,0.45767200000045705,EsunnyL2,20210125
155,20210125,OI0001,664664429821081435,664664429750000000,9764.0,9763.0,9762.0,9761.0,9760.0,9766.0,9767.0,9768.0,9769.0,9770.0,22,82,16,183,167,30,16,35,11,37,9764.0,3445,336470460.0,0.0,336470460.0,0.32692800000040734,EsunnyL2,20210125
157,20210125,OI0001,664664430071153431,664664430000000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,2,101,6,16,183,30,18,39,11,37,9764.0,3446,336568100.0,1.0,97640.0,0.0035219999990658835,EsunnyL2,20210125
159,20210125,OI0001,664664430321288499,664664430250000000,9764.0,9763.0,9762.0,9761.0,9760.0,9766.0,9767.0,9768.0,9769.0,9770.0,104,6,20,184,167,22,18,40,11,37,9765.0,3459,337837640.0,0.0,337837640.0,0.12339299999985087,EsunnyL2,20210125
161,20210125,OI0001,664664430571436106,664664430500000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,10,3,94,6,20,21,40,12,37,8,9766.0,3507,342525030.0,0.0,-3660.0,0.013017999999647145,EsunnyL2,20210125
163,20210125,OI0001,664664430821494148,664664430750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9767.0,9768.0,9769.0,9770.0,9771.0,4,92,6,19,182,21,40,12,37,8,9766.0,3519,343696950.0,0.0,343696950.0,0.13029400000050373,EsunnyL2,20210125
164,20210125,OI0001,664664431071530231,664664431000000000,9765.0,9765.0,9764.0,9763.0,9762.0,9766.0,9768.0,9769.0,9770.0,9771.0,82,35,22,16,14,4,19,46,59,7,9766.0,3519,343700730.0,0.0,3780.0,-0.22642699999960314,EFH_SF,20210125
165,20210125,OI0001,664664431321821962,664664431250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,75,16,9,19,182,1,30,41,20,37,9765.0,3545,346236020.0,0.0,346236020.0,-0.7037990000007994,EsunnyL2,20210125
168,20210125,OI0001,664664431571892056,664664431500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,78,17,8,20,182,6,30,41,20,37,9765.0,3553,347017240.0,0.0,347017240.0,0.04098900000099093,EsunnyL2,20210125
169,20210125,OI0001,664664431821998269,664664431750000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,3,77,17,8,20,30,41,20,37,8,9766.0,3561,347798520.0,0.0,347798520.0,-0.021871000000828644,EsunnyL2,20210125
171,20210125,OI0001,664664432071933713,664664432000000000,9766.0,9764.0,9763.0,9762.0,9761.0,9767.0,9767.0,9768.0,9769.0,9770.0,66,22,20,14,204,30,11,23,46,62,9766.0,3571,0.0,10.0,-347798520.0,0.44938100000035774,EFH_SF,20210125
173,20210125,OI0001,664664432572329433,664664432500000000,9767.0,9766.0,9765.0,9764.0,9763.0,9768.0,9769.0,9770.0,9771.0,9772.0,7,87,6,15,8,37,24,34,8,25,9767.0,3633,354830700.0,21.0,354830700.0,0.389048000000912,EsunnyL2,20210125
174,20210125,OI0001,664664432822513613,664664432750000000,9766.0,9765.0,9764.0,9763.0,9762.0,9768.0,9769.0,9770.0,9771.0,9772.0,80,6,12,8,17,37,24,34,8,25,9766.0,3660,357467720.0,0.0,357467720.0,-0.2850319999997737,EsunnyL2,20210125
176,20210125,OI0001,664664433072618026,664664433000000000,9767.0,9766.0,9765.0,9764.0,9763.0,9768.0,9769.0,9770.0,9771.0,9772.0,1,80,6,11,7,11,39,34,8,25,9767.0,3704,361765570.0,44.0,4297850.0,0.37420399999973597,EsunnyL2,20210125
177,20210125,OI0001,664664433322856209,664664433250000000,9766.0,9765.0,9764.0,9763.0,9762.0,9768.0,9769.0,9770.0,9771.0,9772.0,72,6,11,7,17,13,40,34,8,25,9766.0,3726,363914230.0,0.0,363914230.0,-0.20130500000050233,EsunnyL2,20210125
179,20210125,OI0001,664664433572919606,664664433500000000,9766.0,9765.0,9764.0,9763.0,9762.0,9768.0,9769.0,9770.0,9771.0,9772.0,55,6,11,7,20,22,41,34,8,25,9768.0,3740,365281640.0,14.0,1367410.0,-0.24106700000083947,EsunnyL2,20210125
181,20210125,OI0001,664664433823261975,664664433750000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,54,6,11,7,23,4,22,41,34,8,9766.0,3742,365476970.0,0.0,365476970.0,0.11950400000023365,EsunnyL2,20210125
182,20210125,OI0001,664664434073083422,664664434000000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,1,6,11,7,23,20,22,41,34,8,9767.0,3800,371141290.0,58.0,5664320.0,-0.3326679999991029,EsunnyL2,20210125
184,20210125,OI0001,664664434323286551,664664434250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,6,11,7,25,182,47,20,22,40,34,9766.0,3808,371922550.0,0.0,371922550.0,-0.058554999999614665,EsunnyL2,20210125
185,20210125,OI0001,664664434573278359,664664434500000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,9,7,25,182,171,1,43,21,17,40,9764.0,3823,373387270.0,15.0,1464720.0,0.20905999999922642,EsunnyL2,20210125
186,20210125,OI0001,664664434823365439,664664434750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,3,14,9,25,182,43,21,17,40,35,9766.0,3825,373582580.0,2.0,195310.0,0.18483999999989464,EsunnyL2,20210125
187,20210125,OI0001,664664435073356844,664664435000000000,9765.0,9762.0,9761.0,9760.0,9759.0,9766.0,9765.0,9766.0,9767.0,9768.0,17,15,204,164,9,38,85,6,21,28,9766.0,3832,0.0,7.0,-373582580.0,0.31077000000004773,EFH_SF,20210125
189,20210125,OI0001,664664435323670406,664664435250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,13,14,9,25,182,38,22,17,40,35,9765.0,3836,374656780.0,0.0,-5340.0,-0.009896999999909895,EsunnyL2,20210125
190,20210125,OI0001,664664435573694364,664664435500000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,14,9,25,182,171,12,14,22,17,40,9765.0,3853,376316820.0,17.0,1660040.0,0.1391170000006241,EsunnyL2,20210125
191,20210125,OI0001,664664435823920311,664664435750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,4,14,9,25,182,3,22,19,40,35,9766.0,3876,378562880.0,0.0,-6040.0,0.575553000000582,EsunnyL2,20210125
193,20210125,OI0001,664664436073801809,664664436000000000,9765.0,0.0,0.0,0.0,0.0,9767.0,0.0,0.0,0.0,0.0,18,0,0,0,0,23,0,0,0,0,9766.0,3883,0.0,7.0,-378562880.0,0.3332030000001396,EFH_SF,20210125
194,20210125,OI0001,664664436324089344,664664436250000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,2,18,14,10,26,29,19,40,35,8,9766.0,3883,379246500.0,0.0,379246500.0,0.07348699999965902,EsunnyL2,20210125
196,20210125,OI0001,664664436574176482,664664436500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9767.0,9768.0,9769.0,9770.0,9771.0,21,14,10,26,182,30,20,40,35,8,9766.0,3886,379539480.0,3.0,292980.0,0.08705399999962538,EsunnyL2,20210125
197,20210125,OI0001,664664436824279978,664664436750000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,1,23,14,10,26,30,20,40,36,9,9766.0,3886,379539480.0,0.0,379539480.0,-0.22030500000073516,EsunnyL2,20210125
199,20210125,OI0001,664664437074402194,664664437000000000,9766.0,9770.0,9769.0,9768.0,9767.0,9767.0,9775.0,9776.0,9777.0,9778.0,1,68,2,6,11,30,206,14,2,3,9765.0,3890,0.0,4.0,-379539480.0,-0.1685570000008738,EFH_SF,20210125
200,20210125,OI0001,664664437324579972,664664437250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,18,14,10,26,182,2,33,20,40,36,9765.0,3900,380906610.0,0.0,380906610.0,-0.13447699999960605,EsunnyL2,20210125
203,20210125,OI0001,664664437574654772,664664437500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,19,14,11,26,182,6,34,21,41,36,9765.0,3907,381590210.0,0.0,381590210.0,-0.007778999999572989,EsunnyL2,20210125
204,20210125,OI0001,664664437824707854,664664437750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9767.0,9768.0,9769.0,9770.0,9771.0,13,14,11,26,182,35,21,41,36,9,9765.0,3920,382859720.0,0.0,-6680.0,0.15871599999991304,EsunnyL2,20210125
206,20210125,OI0001,664664438074740073,664664438000000000,9766.0,0.0,0.0,0.0,0.0,9767.0,0.0,0.0,0.0,0.0,4,0,0,0,0,33,0,0,0,0,9767.0,3925,0.0,5.0,-382859720.0,0.18586099999993166,EFH_SF,20210125
207,20210125,OI0001,664664438324931095,664664438250000000,9766.0,9765.0,9764.0,9763.0,9762.0,9768.0,9769.0,9770.0,9771.0,9772.0,1,14,14,11,26,21,41,36,8,21,9766.0,3965,387254770.0,0.0,-6780.0,0.1976039999990462,EsunnyL2,20210125
210,20210125,OI0001,664664438575042597,664664438500000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,8,14,14,11,26,3,24,41,36,18,9766.0,3977,388426730.0,0.0,-6860.0,0.12774499999977706,EsunnyL2,20210125
212,20210125,OI0001,664664438825088178,664664438750000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,7,14,14,11,26,7,24,41,36,18,9766.0,3978,388524390.0,0.0,388524390.0,0.06488199999876088,EsunnyL2,20210125
213,20210125,OI0001,664664439075140545,664664439000000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,6,35,8,18,14,7,24,28,26,6,9766.0,3979,0.0,1.0,-388524390.0,-0.05659100000048056,EFH_SF,20210125
215,20210125,OI0001,664664439325465780,664664439250000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,4,14,16,12,26,6,24,41,36,18,9767.0,3982,388915040.0,0.0,388915040.0,-0.22412100000110513,EsunnyL2,20210125
216,20210125,OI0001,664664439575449358,664664439500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9767.0,9768.0,9769.0,9770.0,9771.0,14,16,12,26,182,8,24,40,36,18,9766.0,3990,389696330.0,8.0,781290.0,-0.21839800000088871,EsunnyL2,20210125
217,20210125,OI0001,664664439825599072,664664439750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,13,16,12,26,182,10,10,24,40,36,9766.0,3992,389891640.0,2.0,195310.0,-0.2601300000005722,EsunnyL2,20210125
218,20210125,OI0001,664664440075688897,664664440000000000,9765.0,9765.0,9764.0,9763.0,9762.0,9766.0,9768.0,9769.0,9770.0,9771.0,14,35,8,18,11,17,24,30,26,6,9766.0,3997,0.0,5.0,-389891640.0,-0.2861690000008821,EFH_SF,20210125
219,20210125,OI0001,664664440325793160,664664440250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9767.0,9768.0,9769.0,9770.0,9771.0,4,16,12,25,182,11,24,40,36,18,9765.0,4024,393016660.0,0.0,393016660.0,-0.025032999999893946,EsunnyL2,20210125
221,20210125,OI0001,664664440576156526,664664440500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,7,16,12,25,182,2,13,23,40,36,9765.0,4031,393700220.0,0.0,393700220.0,0.16217199999846343,EsunnyL2,20210125
223,20210125,OI0001,664664440826037562,664664440750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,11,16,12,25,182,1,13,23,40,36,9766.0,4034,393993200.0,0.0,393993200.0,0.3217179999992368,EsunnyL2,20210125
225,20210125,OI0001,664664441076096093,664664441000000000,9766.0,9763.0,9762.0,9761.0,9760.0,9767.0,9767.0,9768.0,9769.0,9770.0,18,18,11,209,165,13,13,32,31,26,9766.0,4046,0.0,12.0,-393993200.0,0.3336039999994682,EFH_SF,20210125
227,20210125,OI0001,664664441326322381,664664441250000000,9766.0,9765.0,9764.0,9763.0,9762.0,9768.0,9769.0,9770.0,9771.0,9772.0,24,16,16,12,23,23,40,36,18,20,9767.0,4059,396434830.0,0.0,396434830.0,0.32986199999868404,EsunnyL2,20210125
228,20210125,OI0001,664664441576489045,664664441500000000,9766.0,9765.0,9764.0,9763.0,9762.0,9767.0,9768.0,9769.0,9770.0,9771.0,3,16,16,12,23,1,25,40,36,18,9766.0,4086,399071700.0,0.0,399071700.0,0.04255099999863887,EsunnyL2,20210125
230,20210125,OI0001,664664441826594398,664664441750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,1,16,12,23,182,2,14,25,40,36,9766.0,4110,401415370.0,24.0,2343670.0,-0.16259700000045996,EsunnyL2,20210125
231,20210125,OI0001,664664442076672257,664664442000000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,1,16,12,22,182,17,18,29,38,36,9765.0,4117,402098940.0,7.0,683570.0,-0.04842899999857764,EsunnyL2,20210125
232,20210125,OI0001,664664442326892837,664664442250000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,17,12,22,182,203,14,19,19,30,38,9765.0,4120,402391890.0,0.0,402391890.0,-0.05503900000076101,EsunnyL2,20210125
235,20210125,OI0001,664664442577045092,664664442500000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,2,12,22,182,203,3,19,19,30,30,9764.0,4154,405711830.0,0.0,405711830.0,-0.08172999999987951,EsunnyL2,20210125
237,20210125,OI0001,664664442826982889,664664442750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,46,12,12,18,183,20,21,30,30,47,9765.0,4168,407078930.0,0.0,407078930.0,-0.006413000000975444,EsunnyL2,20210125
238,20210125,OI0001,664664443077089805,664664443000000000,9765.0,0.0,0.0,0.0,0.0,9766.0,0.0,0.0,0.0,0.0,48,0,0,0,0,19,0,0,0,0,9766.0,4174,0.0,6.0,-407078930.0,0.18519999999989523,EFH_SF,20210125
239,20210125,OI0001,664664443327175776,664664443250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,49,13,12,17,183,5,21,30,30,47,9766.0,4193,409520430.0,0.0,409520430.0,0.37668500000108907,EsunnyL2,20210125
242,20210125,OI0001,664664443577435739,664664443500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,50,13,12,17,183,1,21,31,30,47,9766.0,4201,410301710.0,0.0,410301710.0,0.3861539999998058,EsunnyL2,20210125
243,20210125,OI0001,664664443827389300,664664443750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,51,15,12,17,182,1,22,31,30,47,9766.0,4206,410790020.0,0.0,410790020.0,0.29713900000024296,EsunnyL2,20210125
245,20210125,OI0001,664664444077478317,664664444000000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,51,15,12,17,182,16,22,31,30,47,9766.0,4210,411180660.0,4.0,390640.0,0.0728980000003503,EsunnyL2,20210125
246,20210125,OI0001,664664444327674311,664664444250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,48,15,12,17,182,16,22,31,30,47,9765.0,4213,411473610.0,0.0,411473610.0,0.10010499999953026,EsunnyL2,20210125
248,20210125,OI0001,664664444577778471,664664444500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,48,16,11,17,182,12,22,31,30,47,9766.0,4220,412157230.0,0.0,412157230.0,0.304323000000295,EsunnyL2,20210125
251,20210125,OI0001,664664444827883259,664664444750000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,25,16,12,17,182,2,22,31,30,47,9765.0,4255,415575100.0,0.0,415575100.0,-0.08466500000031374,EsunnyL2,20210125
252,20210125,OI0001,664664445077972235,664664445000000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,26,16,12,18,182,1,22,31,30,47,9766.0,4262,416258720.0,7.0,683620.0,0.1187659999995958,EsunnyL2,20210125
253,20210125,OI0001,664664445328182883,664664445250000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,16,16,12,18,182,1,22,31,30,47,9765.0,4275,417528200.0,0.0,417528200.0,-0.0651930000003631,EsunnyL2,20210125
256,20210125,OI0001,664664445578242201,664664445500000000,9765.0,9764.0,9763.0,9762.0,9761.0,9766.0,9767.0,9768.0,9769.0,9770.0,12,16,12,18,182,1,22,31,30,47,9766.0,4281,418114110.0,0.0,418114110.0,-0.22263099999872793,EsunnyL2,20210125
258,20210125,OI0001,664664445828262122,664664445750000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,16,12,18,182,202,9,6,22,31,30,9765.0,4294,419383560.0,0.0,419383560.0,0.3298500000000786,EsunnyL2,20210125
259,20210125,OI0001,664664446078416236,664664446000000000,9764.0,9765.0,9764.0,9763.0,9762.0,9765.0,9768.0,9769.0,9770.0,9771.0,17,3,94,6,20,8,40,12,37,8,9765.0,4301,0.0,7.0,-419383560.0,0.2773109999998269,EFH_SF,20210125
260,20210125,OI0001,664664446328487188,664664446250000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,8,12,18,182,202,11,9,22,33,30,9764.0,4310,420945870.0,0.0,420945870.0,0.13384399999995367,EsunnyL2,20210125
263,20210125,OI0001,664664446828710342,664664446750000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,15,12,18,182,202,14,10,22,32,30,9764.0,4314,421336430.0,0.0,421336430.0,0.18260499999996682,EsunnyL2,20210125
265,20210125,OI0001,664664447078788045,664664447000000000,9764.0,9764.0,9763.0,9762.0,9761.0,9765.0,9767.0,9768.0,9769.0,9770.0,15,17,8,20,182,17,30,41,20,37,9765.0,4315,0.0,1.0,-421336430.0,0.04409699999996519,EFH_SF,20210125
266,20210125,OI0001,664664447328948082,664664447250000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,2,12,15,182,202,12,11,23,32,30,9764.0,4336,423484570.0,0.0,423484570.0,0.09955499999887252,EsunnyL2,20210125
269,20210125,OI0001,664664447579079079,664664447500000000,9764.0,9763.0,9762.0,9761.0,9760.0,9765.0,9766.0,9767.0,9768.0,9769.0,5,12,15,182,207,12,13,23,32,30,9764.0,4337,423582210.0,0.0,-12580.0,0.1450059999988298,EsunnyL2,20210125
270,20210125,OI0001,664664447829135438,664664447750000000,9763.0,9762.0,9761.0,9760.0,9759.0,9765.0,9766.0,9767.0,9768.0,9769.0,13,15,182,207,8,13,13,23,32,30,9764.0,4344,424265700.0,7.0,683490.0,0.13483400000041001,EsunnyL2,20210125
271,20210125,OI0001,664664448079182759,664664448000000000,9764.0,9766.0,9765.0,9764.0,9763.0,9765.0,9769.0,9770.0,9771.0,9772.0,2,87,6,15,8,13,24,34,8,25,9764.0,4344,0.0,0.0,-424265700.0,0.2653219999992871,EFH_SF,20210125
272,20210125,OI0001,664664448329332551,664664448250000000,9763.0,9762.0,9761.0,9760.0,9759.0,9764.0,9765.0,9766.0,9767.0,9768.0,9,13,182,207,8,1,13,13,23,31,9763.0,4354,425242050.0,10.0,425242050.0,0.12163200000031793,EsunnyL2,20210125
273,20210125,OI0001,664664448579551243,664664448500000000,9763.0,9762.0,9761.0,9760.0,9759.0,9765.0,9766.0,9767.0,9768.0,9769.0,6,13,182,207,8,13,13,23,26,30,9764.0,4367,426511320.0,0.0,426511320.0,-0.27610900000036054,EsunnyL2,20210125
276,20210125,OI0001,664664448829608355,664664448750000000,9763.0,9762.0,9761.0,9760.0,9759.0,9765.0,9766.0,9767.0,9768.0,9769.0,8,13,182,207,8,13,13,23,26,30,9764.0,4374,427194800.0,0.0,-13780.0,-0.1027539999995497,EsunnyL2,20210125
277,20210125,OI0001,664664449079605268,664664449000000000,9763.0,9765.0,9764.0,9763.0,9762.0,9764.0,9769.0,9770.0,9771.0,9772.0,1,6,11,7,20,4,41,34,8,25,9763.0,4382,0.0,8.0,-427194800.0,0.010784000000057858,EFH_SF,20210125
279,20210125,OI0001,664664449329769958,664664449250000000,9762.0,9761.0,9760.0,9759.0,9758.0,9763.0,9764.0,9765.0,9766.0,9767.0,14,182,207,8,8,2,4,14,13,23,9763.0,4385,428268730.0,0.0,428268730.0,0.22756699999990815,EsunnyL2,20210125
280,20210125,OI0001,664664449579898514,664664449500000000,9763.0,9762.0,9761.0,9760.0,9759.0,9764.0,9765.0,9766.0,9767.0,9768.0,6,20,182,207,8,2,17,14,20,24,9764.0,4394,429147470.0,0.0,429147470.0,0.4430590000010852,EsunnyL2,20210125
